TITCK_ID,TITCK_Ilac_Adi,ATC_Barkod,ATC_Kodu,ATC_Durumu,Match_Score
242,ADRENALİN 1MG/1ML ENJEKSİYONLUK ÇÖZELTİ,8699543950013,M05BA06,Aktif,57.67
243,ADRENALIN BIOFARMA 0.5 MG/ 1 ML AMPUL,8699578750022,C01CA24,Pasif,59.26
244,ADRENALIN BIOFARMA 1 MG/ 1 ML AMPUL,8699578750060,C01CA24,Pasif,60.0
245,"ADRENALİN OSEL 0,25 MG/1 ML IM/IV/SC ENJEKSIYONLUK ÇöZELTI",8697637750228,A03BA01,Pasif,67.46
246,"ADRENALİN OSEL 0,5 MG/1 ML IM/IV/SC ENJEKSIYONLUK ÇöZELTI",8697637750242,A03BA01,Aktif,67.07
247,ADRENOR 4 MG/4 ML İ.V. İNFÜZYONLUK ÇÖZELTİ,8681332750102,A02BA02,Pasif,57.14
248,ADRIBLASTINA 10 MG LIYOFILIZE TOZ IÇEREN ENJEKTABL FLAKON,8699638790234,L01DB01,Pasif,66.28
249,ADRIBLASTINA 50 MG LIYOFILIZE TOZ IÇEREN ENJEKTABL FLAKON,8699638790234,L01DB01,Pasif,67.44
250,ADRİMİSİN 10 MG LİYOFİLİZE ENJEKSİYONLUK TOZ İÇEREN FLAKON,8699828790389,L01DB02,Aktif,62.03
251,ADRİMİSİN 10MG LİYOFİLİZE ENJEKSİYONLUK TOZ İÇEREN FLAKON,8699828790389,L01DB02,Aktif,65.88
252,ADRİMİSİN 50 MG LİYOFİLİZE ENJEKSİYONLUK TOZ İÇEREN FLAKON,8699638790234,L01DB01,Pasif,61.54
253,ADRİMİSİN 50MG LİYOFİLİZE ENJEKSİYONLUK TOZ İÇEREN FLAKON,8681429550257,B01AD12,Aktif,65.56
254,ADVADOPAN 10 MG TABLET,8699262070023,N06DA02,Pasif,57.6
255,"ADVAGRAF 0,5 MG UZATILMIŞ SALIMLI SERT KAPSÜL",8699043161148,L04AD02,Pasif,65.12
256,ADVAGRAF 1 MG UZATILMIŞ SALIMLI SERT KAPSÜL,8699043161155,L04AD02,Pasif,64.29
257,ADVAGRAF 3 MG UZATILMIŞ SALIMLI SERT KAPSÜL,8699043161155,L04AD02,Pasif,63.1
258,ADVAGRAF 5 MG UZATILMIŞ SALIMLI SERT KAPSÜL,8699043161155,L04AD02,Pasif,64.29
259,"ADVANTAN % 0,1 KREM",8699514350255,D07AC14,Aktif,59.84
260,"ADVANTAN % 0,1 MERHEM",8699514380092,D07AC14,Aktif,62.32
261,ADVANTAN % 0.1 YAğLı MERHEM,8699514380092,D07AC14,Aktif,65.28
262,"ADVANTAN M % 0,1 EMüLSIYON",8699514480037,D07AC14,Aktif,63.83
263,ADVATE 1000 IU /5 ML IV ENJEKSIYON IÇIN LIYOFILIZE TOZ IÇEREN FLAKON,8681429550028,B02BD02,Aktif,71.84
264,ADVATE 1500 IU/5 ML IV ENJEKSIYON IÇIN LIYOFILIZE TOZ IÇEREN FLAKON,8681429550035,B02BD02,Aktif,71.84
265,ADVATE 2000 IU/5ML IV ENJEKSİYON İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8681429550042,B02BD02,Aktif,71.22
266,ADVATE 250 IU/5 ML IV ENJEKSIYON IÇIN LIYOFILIZE TOZ IÇEREN FLAKON,8681429550004,B02BD02,Aktif,71.57
267,ADVATE 3000 IU/5ML IV ENJEKSİYON İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8681429550028,B02BD02,Aktif,70.24
268,ADVATE 500 IU/5 ML IV ENJEKSIYON IÇIN LIYOFILIZE TOZ IÇEREN FLAKON,8681429550011,B02BD02,Aktif,71.57
269,ADVİL LİQUİ-GELS 200 MG KAPSÜL,8681291150456,M01AE01,Aktif,69.84
270,ADYNOVATE 1000 IU/2 ML IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ,8681429550509,B02BD02,Aktif,62.89
271,ADYNOVATE 1500 IU/2 ML IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ,8681429550516,B02BD02,Aktif,62.89
272,ADYNOVATE 2000 IU/5 ML IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ,8681429550523,B02BD02,Aktif,62.89
273,ADYNOVATE 250 IU/2 ML IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ,8681429550486,B02BD02,Aktif,62.03
274,ADYNOVATE 500 IU/2 ML IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ,8681429550493,B02BD02,Aktif,62.66
275,"AERIUS 0,5 MG/ML ŞURUP",8683280337015,R06AX27,Pasif,62.71
276,AERİUS 5 MG FİLM KAPLI TABLET,8683280337022,R06AX27,Aktif,68.15
277,AERIUS REDITABS 2.5 MG AĞIZDA DAĞILAN TABLET,8699636080047,R06AX27,Pasif,98.28
278,AERIUS REDITABS 5 MG AĞIZDA DAĞILAN TABLET,8699636080047,R06AX27,Pasif,96.49
279,AERODAY 18/12 MCG İNHALASYON İÇİN TOZ İÇEREN BLİSTER,8697933550966,R03AL10,Pasif,65.83
280,AEROFOR 12MCG İNHALASYON İÇIN TOZ İÇEREN BLISTER,8697933550546,R03AC13,Pasif,71.76
281,AEROFOR 6 MCG İNHALASYON İÇIN TOZ İÇEREN BLISTER,8697933550546,R03AC13,Pasif,71.76
282,AEROHIT 100 MCG İNHALASYON İÇIN TOZ İÇEREN BLISTER,8697935550292,R03AK06,Pasif,64.52
283,AEROHIT 250 MCG İNHALASYON İÇIN TOZ İÇEREN BLISTER,8697935550308,R03AK06,Pasif,64.52
284,AEROHIT 50 MCG İNHALASYON İÇIN TOZ İÇEREN BLISTER,8697935550292,R03AK06,Pasif,63.78
285,AEROHIT 500 MCG İNHALASYON İÇIN TOZ İÇEREN BLISTER,8697935550292,R03AK06,Pasif,64.52
286,AEROKAST 4 MG GRANÜL İÇEREN SAŞE,8680199255058,R03DC03,Pasif,62.99
287,AEROLET ŞURUP,8699625960350,J07BC02,Pasif,46.23
288,AEROSA 25 MCG/125 MCG AEROSOL İNHALER,8699525527202,R03AK06,Aktif,64.71
289,AEROSA 25 MCG/250 MCG AEROSOL İNHALER,8699525526410,R03AK06,Aktif,64.71
290,AEROSA 25 MCG/50 MCG AEROSOL İNHALER,8699525527196,R03AK06,Pasif,64.29
291,AERRANE 100 ML VOLATIL SOLÜSYONU,8699556520012,N01AB06,Pasif,54.93
292,"AETHOXYSKLEROL % 0,5 I.V. ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL",8699708751745,C05BB02,Pasif,68.27
293,AETHOXYSKLEROL % 1 I.V. ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL,8699708751752,C05BB02,Pasif,67.65
294,AETHOXYSKLEROL % 1 I.V. ENJEKSİYONLUK ÇÖZELTİ İÇEREN FLAKON,8699708751752,C05BB02,Pasif,61.46
295,AETHOXYSKLEROL % 2 I.V. ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL,8699708751769,C05BB02,Pasif,67.65
296,AETHOXYSKLEROL % 3 I.V. ENJEKSİYONLUK ÇÖZELTİ İÇEREN AMPUL,8699708751752,C05BB02,Pasif,66.67
297,AFEBRYL 300 MG /300 MG/200 MG EFERVESAN TABLET,8697930021995,N02BA51,Pasif,53.81
298,AFERİN PLUS FİLM TABLET,8699546015610,N02BE51,Aktif,54.88
299,AFILTA 20 MG FILM TABLET,8699502093225,G04BE08,Aktif,72.16
300,AFİLTA 5 MG FİLM TABLET,8699502093218,G04BE08,Pasif,68.75
301,AFINITOR 10 MG TABLET,8699504011487,L01EG02,Aktif,54.55
302,AFINITOR 5 MG TABLET,8699552090335,C01EB15,Aktif,52.83
303,AFSTYLA 1000 IU IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ,8681429550509,B02BD02,Aktif,59.01
304,AFSTYLA 2000 IU IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ,8681429550523,B02BD02,Aktif,59.01
305,AFSTYLA 500 IU IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN LİYOFİLİZE TOZ VE ÇÖZÜCÜ,8681429550516,B02BD02,Aktif,58.57
306,"AFTOJEL % 0,1 +% 3 JEL",8699511410013,A01AC01,Pasif,54.26
307,AFUNDAS-L 50 MG IV İNFUZYONLUK LİYOFİLİZE TOZ İÇEREN FLAKON,8699541761024,L01BC05,Pasif,63.44
308,AFUNDAS-L 70 MG IV İNFUZYONLUK LİYOFİLİZE TOZ İÇEREN FLAKON,8699541761024,L01BC05,Pasif,63.44
309,AGAPAL 75 MG SERT KAPSüL,8699536150574,N02BF02,Aktif,65.42
310,AGGRASTAT 12.5 MG/50 ML İNFÜZYON İÇİN KONSANTRE ÇÖZELTİ İÇEREN FLAKON,8699822760227,B01AC17,Pasif,75.29
311,"AGLİKO 50 MCG INHALASYON TOZU, SERT KAPSüL",8680865270309,R03BB06,Aktif,63.86
312,"AGLIKO PLUS 85 MCG/43 MCG İNHALASYON TOZU, SERT  KAPSüL",8680865270316,R03AL04,Aktif,70.05
313,AGNUCASTON FILM KAPLI TABLET,8680952380911,G02CX03,Aktif,68.29
314,"AGRABAN 12,5 MG/50 ML IV İNFÜZYON İÇİN KONSANTRE ÇÖZELTİ İÇEREN FLAKON",8680678181014,B01AC17,Aktif,74.75
315,AGRABAN 12.5 MG/50 ML İV İNFüZYONLUK KONSANTRE ÇöZELTI,8699715772047,B01AC17,Aktif,67.42
316,"AGRASEL 12,5 MG/50 ML İ.V. İNFÜZYON İÇİN KONSANTRE ÇÖZELTİ İÇEREN FLAKON",8680678181014,B01AC17,Aktif,74.07
317,AGREDUR READY 50 MCG/ML I.V. İNFÜZYON İÇİN ÇÖZELTİ,8699606766070,B01AC17,Aktif,74.25
318,AGRİLOR 60 MG FİLM KAPLI TABLET,8699543092065,B01AC24,Aktif,74.14
319,AGRİLOR 90 MG FİLM KAPLI TABLET,8699543092065,B01AC24,Aktif,74.14
320,AGRIPPAL 0.5 ML IM/SC ENJEKSİYON İÇİN SÜSPANSİYON İÇİN KULLANIMA HAZIR ENJEKTÖR,8699504960204,J07BB02,Pasif,73.41
321,AIMAFIX 1000 IU/10 ML IV İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8680972009038,B02BD02,Aktif,68.38
322,AIMAFIX 500 İU/10 ML İV İNFUZYON İÇİN LİYOFİLİZE TOZ İÇEREN FLAKON,8680972009007,B02BD04,Aktif,65.06
323,AİRBİR 3/100 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,8697930552796,R03AC,Pasif,61.47
324,AİRBİR 3/200 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,8680741550150,R03AK06,Aktif,61.03
325,AİRBİR 6/200 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,8680741550150,R03AK06,Aktif,61.97
326,AİRBİR 6/400 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,8680833550068,R03AK07,Pasif,61.47
327,AIRCOMB 5MG/10MG FILM KAPLI TABLET,8682758090025,R03DC53,Pasif,65.38
328,AIRFIBRO 300 MG/5 ML NEBüLIZASYON ÇöZELTISI,8699606657569,J01GB01,Aktif,73.97
329,AIRFIX 10 MG FILM KAPLI TABLET,8680760090194,R03DC03,Aktif,68.61
330,AIRFIX 4 MG GRANÜL İÇEREN SAŞE,8697930080336,R03DC03,Pasif,60.87
331,AIRFIX 4MG ÇIĞNEME TABLETI,8697930080336,R03DC03,Pasif,68.47
332,AIRFIX 5MG ÇIĞNEME TABLETI,8697930080343,R03DC03,Pasif,68.47
333,AIRLAST 10 MG FİLM TABLET,8699578090128,R03DC03,Pasif,71.43
334,AIRLAST 4 MG ÇIĞNEME TABLETI,8699578080013,R03DC03,Pasif,71.43
335,AIRLAST 5 MG ÇİĞNEME TABLETİ,8699578080013,R03DC03,Pasif,71.43
336,AIRLINE 10 MG FILM KAPLI TABLET,8699578090128,R03DC03,Pasif,71.07
337,AIRLINE 4 MG ÇIĞNEME TABLETI,8699578080013,R03DC03,Pasif,67.83
338,AIRLINE 5 MG ÇIĞNEME TABLETI,8680881080579,R03DC03,Pasif,83.15
339,AIRMETA 200MCG İNHALASYON İÇIN TOZ İÇEREN BLISTER,8697933551000,R03BA07,Pasif,72.05
340,AIRMETA 400MCG İNHALASYON İÇIN TOZ İÇEREN BLISTER,8697933550997,R03BA07,Pasif,72.05
341,AIRMOL 10MG FILM TABLET,8697927090096,R03DC03,Pasif,64.81
342,AIRMOL 4MG ÇIĞNEME TABLETI,8697927080103,R03DC03,Pasif,66.67
343,AIRMOL 4MG SAŞE,8697927080103,R03DC03,Pasif,58.25
344,AIRMOL 5MG ÇIĞNEME TABLETI,8697927080110,R03DC03,Pasif,66.67
345,AIRPACK 12/200 MCG INHALASYON IÇIN TOZ IÇEREN BLISTER,8699976550941,R03AK07,Pasif,85.88
346,AIRPACK 12/200 MCG INHALASYON IÇIN TOZ IÇEREN KAPSÜL,8699976550804,R03AK07,Pasif,83.43
347,AIRPACK 12/400 MCG INHALASYON IÇIN TOZ IÇEREN BLISTER,8699976550873,R03AK07,Pasif,85.88
348,AIRPACK 12/400 MCG INHALASYON IÇIN TOZ IÇEREN KAPSÜL,8699976550828,R03AK07,Pasif,83.43
349,AİRPASS 5 MG/10 MG FİLM KAPLI TABLET,8697927090256,R03DC53,Pasif,68.0
350,AIRPLUS  25/50 MCG İNHALASYON İÇIN AEROSOL,8680741520290,R03AK06,Pasif,60.38
351,AIRPLUS 25/125 MCG İNHALASYON İÇİN AEROSOL,8680741520283,R03AK06,Pasif,61.03
352,AIRPLUS 25/250MCG İNHALASYON İÇIN AEROSOL,8680741520290,R03AK06,Pasif,61.39
353,AIRPLUS 50/100 MCG DISCAIR İNHALASYON İÇIN TOZ,8680741550013,R03AK06,Pasif,78.11
354,AIRPLUS 50/100 MCG DISCAIR İNHALASYON İÇIN TOZ,8680741550013,R03AK06,Pasif,78.11
355,AIRPLUS 50/100 MCG DISCAIR İNHALASYON İÇIN TOZ,8680741550013,R03AK06,Pasif,63.77
356,AIRPLUS DISCAIR 50/250MCG İNHALASYON IçIN TOZ (60 DOZ),8680741550020,R03AK06,Pasif,79.55
357,AIRPLUS DISCAIR 50/500MCG İNHALASYON IçIN TOZ (60 DOZ),8680741550037,R03AK06,Pasif,79.55
358,"AIRPUFF 25 MCG /125 MCG AEROSOL İNHALASYONU, SüSPANSIYON",8699525527202,R03AK06,Aktif,59.9
359,"AIRPUFF 25 MCG /250 MCG AEROSOL İNHALASYONU, SüSPANSIYON",8699525526410,R03AK06,Aktif,59.9
360,"AIRPUFF 25 MCG /50 MCG AEROSOL İNHALASYONU, SüSPANSIYON",8699525527196,R03AK06,Pasif,65.14
361,AİRPUFF DİSCAİR 50 MCG/100 MCG İNHALASYON TOZU,8680741551164,R03AK06,Aktif,66.67
362,AIRPUFF DISCAIR 50 MCG/250 MCG İNHALASYON TOZU,8680741551157,R03AK06,Aktif,62.07
363,AIRPUFF DISCAIR 50 MCG/500 MCG İNHALASYON TOZU,8680741550037,R03AK06,Pasif,61.76
364,AİRSONİD 200 MCG İNHALASYON İÇİN TOZ İÇEREN BLİSTER,8697935550308,R03AK06,Pasif,69.32
365,AİRSONİD 400 MCG İNHALASYON İÇİN TOZ İÇEREN BLİSTER,8697935550292,R03AK06,Pasif,68.18
366,AİRTİDE 100/50 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,8680760150294,R03AK06,Aktif,71.43
367,AİRTİDE 250/50 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,8699525550064,R03AK06,Aktif,71.7
368,AİRTİDE 500/50 MCG İNHALASYON İÇİN TOZ İÇEREN KAPSÜL,8699525550071,R03AK06,Aktif,71.7
369,"AJOVY 225 MG/ 1,5 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA  HAZIR ENJEKTÖR",8699638955701,N02CD03,Aktif,81.13
370,Akela %2 Jel,8683498330006,J01FA10,Pasif,48.37
371,Akela Forte %4 Jel,8699561340131,A01AC,Aktif,47.55
372,AKINETON 2 MG TABLET,8699547010089,N04AA02,Pasif,81.08
373,AKINETON 5 MG/ML IM/IV ENJEKSIYONLUK/İNFÜZYONLUK ÇÖZELTİ,8699702755046,C01CA03,Aktif,62.56
374,"AKLAV  BID  200  MG/28,5  MG  PEDIYATRIK  SüSPANSIYON  HAZıRLAMAK  IçIN  KURU  TOZ",8699591280032,J01CR02,Aktif,73.25
375,AKLAV BID 1000 MG FİLM KAPLI TABLET,8699527093521,A03AB06,Aktif,56.98
376,AKLAV BID 400 MG/57 MG FORT SüSPANSIYON HAZıRLAMAK IçIN KURU TOZ,8699591280049,J01CR02,Aktif,72.65
377,AKLAV BID 625 MG FİLM KAPLI TABLET,8699527093521,A03AB06,Aktif,56.14
378,AKLOFEN %3 JEL,8697637750020,M01AB05,Aktif,53.95
379,AKLOVIR %5 KREM,8699516705626,J05AB01,Aktif,55.32
380,AKLOVIR 200 MG TABLET,8699516015602,J05AB01,Aktif,58.59
381,AKLOVİR 200 MG/5 ML SÜSPANSİYON,8699516705626,J05AB01,Aktif,62.07
382,AKLOVIR 800 MG FILM TABLET,8680760091085,J05AF10,Aktif,58.21
383,AKLOVIR 800 MG FILM TABLET,8699516015633,J05AB01,Aktif,80.0
384,AKNECYCLİN %3 MERHEM,8699587383136,D06AA04,Aktif,51.92
385,AKNEFLOKS %1 KREM,8680150350112,D10AF05,Aktif,57.43
386,AKNESİLEX 30 mg/g MERHEM,8680008011004,D06AA04,Aktif,50.0
387,AKNETRENT 10 MG YUMUŞAK  KAPSÜL,8699559190014,D10BA01,Pasif,66.15
388,AKNETRENT 20 MG YUMUŞAK  KAPSÜL,8699559190021,D10BA01,Pasif,66.15
389,AKNEVİT SOLÜSYON,8699788695359,B05BA01,Aktif,53.62
390,AKNILOX %2 JEL,8699708340031,D10AF02,Pasif,54.55
391,AKNILOX %2 JEL,8697929022019,M05BX03,Pasif,47.54
392,AKNİLOX %4 JEL,8699828090090,J01FA09,Aktif,47.55
393,AKSEF 1500 MG IM/IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8680199798968,J01XA02,Aktif,73.0
394,AKSEF 250 MG FİLM TABLET,8699543092416,A03AX04,Aktif,56.41
395,AKSEF 250 MG IM ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8681697790072,J01XA02,Pasif,65.81
396,AKSEF 250 MG IM/IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8680199798968,J01XA02,Aktif,72.36
397,AKSEF 500 MG FİLM KAPLI TABLET,8699543092416,A03AX04,Aktif,60.16
398,AKSEF 750 MG IM ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8680199798968,J01XA02,Aktif,65.45
399,AKSEF 750 MG IM/IV ENJEKSİYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN TOZ VE ÇÖZÜCÜ,8680199798968,J01XA02,Aktif,72.36
400,AKSIL-10 MASK KREM,8699584350162,D10AE01,Pasif,72.5
401,AKSIL-2.5 KREM,8699584350100,D10AE01,Pasif,60.22
402,AKSIL-5 KREM,8699584350100,D10AE01,Pasif,57.14
403,AKSIL-5 TINTED KREM,8699584350100,D10AE01,Pasif,73.24
404,AKTAZID 25 MG/25 MG FILM KAPLı TABLET,8680199094879,C03EA01,Pasif,63.0
405,AKTAZID 50 MG/50 MG FILM TABLET,8680199094879,C03EA01,Pasif,63.92
406,AKTİBOL 1000 mcg kapsül,8699541790017,B03BA04,Pasif,62.14
407,AKTİBOL 1000 mcg liyofilize enjektabl toz,8699638790234,L01DB01,Pasif,59.31
408,ALANİVEN %20 IV İNFÜZYONLUK ÇÖZELTİ HAZIRLAMAK İÇİN KONSANTRE,8681735761040,J05AH03,Aktif,69.35
409,ALARİN 10 MG TABLET,8699578010034,R06AX13,Pasif,65.93
410,ALARIN 1MG/1ML ŞURUP,8699578570019,R06AX13,Pasif,59.57
411,ALATAB 600 MG FİLM KAPLI TABLET,8699525090928,B01AF02,Aktif,60.61
412,"ALBACORT %1+%0,1 KREM",8680771491065,D01AC20,Aktif,50.98
413,ALBAREN % 1 JEL,8680859340018,M02AA15,Pasif,55.17
414,ALBAZOL KREM,8699783760014,L04AG03,Aktif,48.41
415,ALBIES  1000  IU/5  ML  IM/SC ENJEKSIYONLUK ÇöZELTI HAZıRLAMAK İçIN LIYOFILIZE TOZ,8681735790255,J01XB01,Aktif,58.74
416,ALBIOMIN %20 100 ML IV INFÜZYONLUK ÇÖZELTİ,8682109319805,B05AA01,Pasif,75.91
417,ALBIOMIN %20 50 ML IV INFÜZYONLUK ÇÖZELTİ,8682109319805,B05AA01,Pasif,72.06
418,ALBIPAKSEL 100 MG İNFüZYONLUK DISPERSIYON HAZıRLAMADA KULLANıLACAK KONSANTRE İçIN TOZ,8699638795574,L01CD01,Aktif,78.19
419,ALBITROL 500 MG FILM KAPLı TABLET,8680760092044,P01AB03,Pasif,72.73
420,"ALBUMAN 200 MG/ML İNFüZYON IçIN ÇöZELTI İçEREN FLAKON, 100 ML",8681735980052,B05AA01,Aktif,79.55
421,"ALBUMAN 200 MG/ML İNFüZYON IçIN ÇöZELTI İçEREN FLAKON, 50 ML",8681735980052,B05AA01,Aktif,76.57
422,ALBUNEX2.5MG/2.5ML NEBÜLİZASYON İÇİN İNHALASYON ÇÖZELTİSİ İÇEREN TEK DOZLUK FLAKON,8699569520085,R03AC02,Aktif,72.34
423,ALBUREX %20 IV İNFÜZYONLUK ÇÖZELTİ 100 ML,4047725118340,B05AA01,Pasif,71.86
424,ALBUREX %20 IV İNFÜZYONLUK ÇÖZELTİ 50 ML,4047725118357,B05AA01,Pasif,71.52
425,ALCAİNE %0.5 OFTALMİK ÇÖZELTİ,8699514610229,S01GX09,Aktif,53.95
426,ALCEBA 10 MG FILM TABLET,8699566091106,N06DX01,Pasif,60.44
427,ALCEBA ORAL DAMLA,8680008590011,N06DX01,Pasif,47.71
428,ALDACTAZIDE 25MG TABLET,8699543010014,C03EA01,Aktif,65.36
429,ALDACTAZIDE 50MG TABLET,8699543010014,C03EA01,Aktif,65.36
430,ALDACTONE 100 MG TABLET,8699543010038,C03DA01,Aktif,71.84
431,ALDACTONE-A 25 MG TABLET,8699543010021,C03DA01,Aktif,67.96
432,ALDARA %5 KREM,8698856350091,D06BB10,Aktif,50.0
433,ALDİNE 100 MG/2 ML ENJEKSİYONLUK ÇÖZELTİ,8683434443005,N02AB02,Aktif,68.53
434,ALDOSİL %5 KREM,8681349103021,D11AX01,Aktif,47.52
435,ALDURAZYME 100 U/ML IV INFüZYON IçIN KONSANTRE çöZELTI,8699809779150,A16AB05,Aktif,72.15
436,ALECAST 10MG FILM KAPLI TABLET,8680760090194,R03DC03,Aktif,65.22
437,ALECAST 4MG ÇIĞNEME TABLETI,8699680080017,R03DC03,Aktif,66.67
438,ALECAST 5  MG  ÇIĞNEME TABLETI,8699680080017,R03DC03,Aktif,69.57
439,ALECENSA 150 MG SERT KAPSÜL,8699505153407,L01ED03,Aktif,69.81
440,ALEFORT 70 MG/2800 IU EFERVESAN TABLET,8697933020377,M05BB03,Pasif,61.45
441,ALEMOL 70MG EFERVESAN TABLET,8697930021636,M05BA04,Pasif,54.26
442,ALERFİN 2 MG/5 ML ORAL ÇÖZELTİ,8697637750037,R06AB05,Aktif,58.68
443,ALERİNİT 0.5 MG/ML ORAL ÇÖZELTİ,8699822650276,R06AE09,Pasif,58.27
444,ALERINIT 5 MG FILM TABLET,8699680090054,R06AE09,Aktif,62.81
445,ALERTEC 120MG FILM TABLET,8683060090147,R06AX26,Aktif,58.57
446,ALERTEC 180MG FILM TABLET,8683060090130,R06AX26,Aktif,58.57
447,ALEVE 220MG FILM KAPLI TABLET,8699514095514,N02CC51,Aktif,59.86
448,ALEXAN 100 MG/ 5ML IV/SC INTRATEKAL ENJEKSIYON/INFÜZYON IÇIN ÇÖZELTI IÇEREN FLAKON,8699606774655,B01AB01,Aktif,66.36
449,ALEXAN 1000 MG/ 20ML IV/SC INTRATEKAL ENJEKSIYON/INFÜZYON IÇIN ÇÖZELTI IÇEREN FLAKON,8699828770534,L01BC01,Aktif,66.38
450,ALFALİPAL 600 MG FILM KAPLı TABLET,8699511099201,A10BH05,Aktif,62.69
451,ALFAMET 250 MG FILM KAPLı TABLET,8699543092355,A10BD07,Aktif,61.15
452,ALFASID  1000/500 MG IM/IV ENJEKSIYON İçIN TOZ  İçEREN FLAKON,8698978270123,J01CR01,Pasif,57.26
453,ALFASID 1 G I.M/I.V ENJEKSIYON İÇIN TOZ İÇEREN FLAKON,8698978270130,J01CR01,Pasif,60.25
454,ALFASID 1 G IM ENJEKSIYON IÇIN TOZ İÇEREN FLAKON,8698978270130,J01CR01,Pasif,66.3
455,Alfasid 1 g IM/IV Enjeksiyon için Toz İçeren Flakon,8698978270130,J01CR01,Pasif,70.45
456,ALFASID 1000/500 MG IM ENJEKSIYON İçIN TOZ  İçEREN FLAKON,8698978270123,J01CR01,Pasif,58.01
457,Alfasid 250 mg IM Enjeksiyon için Toz İçeren Flakon,8698978270093,J01CR01,Pasif,68.64
458,ALFASID 250 MG IM/IV ENJEKSIYON İÇIN TOZ İÇEREN FLAKON,8698978270109,J01CR01,Pasif,61.26
459,ALFASID 250 MG IM/IV ENJEKSIYON IÇIN TOZ İÇEREN FLAKON,8680262000066,J01DB04,Pasif,61.63
460,ALFASID 250/125 MG IM ENJEKSIYON İçIN TOZ  İçEREN FLAKON,8698978270109,J01CR01,Pasif,58.26
461,ALFASID 250/125 MG IM/IV ENJEKSIYON İçIN  TOZ İçEREN FLAKON,8698978270109,J01CR01,Pasif,57.51
462,ALFASID 250MG I.M.ENJEKSIYON İÇIN TOZ İÇEREN FLAKON,8698978270093,J01CR01,Pasif,62.04
463,ALFASİD 250MG/5ML ORAL SÜSPANSİYON İÇİN KURU TOZ,8681308281029,J01CR04,Pasif,85.94
464,ALFASID 375 MG FİLM TABLET,8681308091246,J01CR04,Aktif,63.64
465,ALFASID 50 MG IM/IV ENJEKSIYON IÇIN TOZ İÇEREN FLAKON0,8680262000066,J01DB04,Pasif,67.55
466,ALFASID 500 MG I.M.ENJEKSIYON İÇIN TOZ İÇEREN FLAKON,8698978270116,J01CR01,Pasif,61.75
467,Alfasid 500 mg IM Enjeksiyon için Toz İçeren Flakon,8698978270116,J01CR01,Pasif,68.64
468,ALFASID 500 MG IM/IV ENJEKSIYON İÇIN TOZ İÇEREN FLAKON,8698978270123,J01CR01,Pasif,61.26
469,ALFASID 500/250 MG IM ENJEKSIYON İçIN TOZ  İçEREN FLAKON,8698978270109,J01CR01,Pasif,58.26
470,ALFASID 500/250 MG IM/IV ENJEKSIYON İçIN TOZ  İçEREN FLAKON,8698978270109,J01CR01,Pasif,57.51
471,ALFASID 750mg FİLM TABLET,8699517090011,J01CR04,Pasif,60.5
472,ALFASILIN 1000 MG TABLET,8699517010101,J01CA01,Pasif,73.42
